event_candidate_id,event_id,story_id,story_name,global_sent_id,sent_id,sentence,predicate_raw,predicate,predicate_normalized,normalized_predicate,predicate_index,predicate_pos,predicate_semantic_class,event_content_class_l1,event_content_class_l2,event_semantic_value,event_acceptance_tier,event_acceptance_reason,semantic_mapping_source,semantic_mapping_confidence,behavior_evidence_count,compound_group_id,compound_type,merged_token_indices,serial_verb_group_id,serial_relation_candidate,subject_text,object_text,time_text,location_text,instrument_text,goal_text,modal_marker,is_modal_only,negation_marker,negated,is_negation_only,causative_marker,causer_text,causee_text,embedded_predicate,is_copula_light,is_directional_fragment,is_attribute_non_event,is_causative_marker_only,event_assertion,state_change_applicable,participant_state_polarity,event_state_polarity,state_target_slot,state_trigger,state_scope_text,state_confidence,predicate_validity_score,argument_completeness_score,boundary_reliability_score,semantic_specificity_score,state_evidence_score,event_confidence,event_check_level,accept_decision,rejection_reason,penalty_reasons,srl_args_json,dep_evidence_json,quality_flags,v1_baseline_reference
EC0004965,EV2_0000834,F0041,一根了不起的木棍,982,51,“那么你们呢，喜欢我吗？,喜欢,喜欢,喜欢,喜欢,5,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,5,,0,你们,我,,,,,,0,,0,0,,,,,0,0,0,0,questioned,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""ARGM-DIS"",""那么"",1,1],[""A0"",""你们"",2,2],[""A1"",""我"",6,6]]","{""children"":[{""index"":0,""word"":""“"",""label"":""WP""},{""index"":1,""word"":""那么"",""label"":""ADV""},{""index"":2,""word"":""你们"",""label"":""SBV""},{""index"":6,""word"":""我"",""label"":""VOB""},{""index"":7,""word"":""吗"",""label"":""RAD""},{""index"":8,""word"":""？"",""label"":""WP""}]}",dialogue_or_quote；question_or_inquiry,03_event_candidates_formal.csv
EC0004968,EV2_0000835,F0041,一根了不起的木棍,983,52,”枪的声音小多了，它问围着自己身边的一群男孩。,问,问,问,问,8,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,8,,0,它,围着自己身边的一群男孩,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""它"",7,7],[""A1"",""围着自己身边的一群男孩"",9,16]]","{""children"":[{""index"":7,""word"":""它"",""label"":""SBV""},{""index"":9,""word"":""围"",""label"":""VOB""},{""index"":16,""word"":""男孩"",""label"":""VOB""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0004971,EV2_0000836,F0041,一根了不起的木棍,985,54,”男孩子们齐声回答，但不等枪高兴得跳起来，男孩子们又齐声地说，“可我们最喜欢踢球。,回答,回答,回答,回答,4,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；predicate_not_light,semantic_class_rule,0.65,2,,,4,,0,男孩子们,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A0"",""男孩子们"",1,2],[""ARGM-ADV"",""齐声"",3,3]]","{""children"":[{""index"":0,""word"":""”"",""label"":""WP""},{""index"":1,""word"":""男孩子"",""label"":""SBV""},{""index"":3,""word"":""齐声"",""label"":""ADV""},{""index"":5,""word"":""，"",""label"":""WP""},{""index"":9,""word"":""高兴"",""label"":""COO""},{""index"":13,""word"":""，"",""label"":""WP""},{""index"":19,""word"":""说"",""label"":""COO""},{""index"":28,""word"":""。"",""label"":""WP""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0004972,EV2_0000837,F0041,一根了不起的木棍,985,54,”男孩子们齐声回答，但不等枪高兴得跳起来，男孩子们又齐声地说，“可我们最喜欢踢球。,高兴,高兴,高兴,高兴,9,a,正向变化/改善,STATE_CHANGE,POSITIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,3,,,9,,0,枪,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,positive,positive,SUBJ,高兴,不等枪高兴得跳,0.8,0.9,0.7,0.9,0.9,0.8,0.845,high,accepted,,,[],"{""children"":[{""index"":6,""word"":""但"",""label"":""ADV""},{""index"":7,""word"":""不等"",""label"":""ADV""},{""index"":8,""word"":""枪"",""label"":""SBV""},{""index"":10,""word"":""得"",""label"":""RAD""},{""index"":11,""word"":""跳"",""label"":""CMP""},{""index"":12,""word"":""起来"",""label"":""CMP""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0004975,EV2_0000838,F0041,一根了不起的木棍,985,54,”男孩子们齐声回答，但不等枪高兴得跳起来，男孩子们又齐声地说，“可我们最喜欢踢球。,说,说,说,说,19,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,19,,0,男孩子们,“可我们最喜欢踢球,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""男孩子们"",14,15],[""ARGM-ADV"",""又"",16,16],[""ARGM-ADV"",""齐声地"",17,18],[""A1"",""“可我们最喜欢踢球"",21,27]]","{""children"":[{""index"":14,""word"":""男孩子"",""label"":""SBV""},{""index"":16,""word"":""又"",""label"":""ADV""},{""index"":17,""word"":""齐声"",""label"":""ADV""},{""index"":20,""word"":""，"",""label"":""WP""},{""index"":25,""word"":""喜欢"",""label"":""VOB""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0004976,EV2_0000839,F0041,一根了不起的木棍,985,54,”男孩子们齐声回答，但不等枪高兴得跳起来，男孩子们又齐声地说，“可我们最喜欢踢球。,喜欢,喜欢,喜欢,喜欢,25,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,25,,0,我们,踢球,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A1"",""踢球"",26,27]]","{""children"":[{""index"":21,""word"":""“"",""label"":""WP""},{""index"":22,""word"":""可"",""label"":""ADV""},{""index"":23,""word"":""我们"",""label"":""SBV""},{""index"":24,""word"":""最"",""label"":""ADV""},{""index"":26,""word"":""踢"",""label"":""VOB""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0004977,EV2_0000840,F0041,一根了不起的木棍,985,54,”男孩子们齐声回答，但不等枪高兴得跳起来，男孩子们又齐声地说，“可我们最喜欢踢球。,踢,踢,踢,踢,26,v,攻击/致害,PHYSICAL_ACTION,HARMFUL_ACTION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,semantic_class_rule,0.65,3,,,26,,0,,球,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A1"",""球"",27,27]]","{""children"":[{""index"":27,""word"":""球"",""label"":""VOB""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0004978,EV2_0000841,F0041,一根了不起的木棍,986,55,”“哇——”枪失望地大哭起来，而且倒在地上再也起不来了。,哭,哭,哭,哭,7,v,损伤/负向变化,STATE_CHANGE,NEGATIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,3,,,7,,0,枪,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,negative,negative,SUBJ,哭,地大哭起来,0.8,0.9,0.7,0.9,0.9,0.8,0.845,high,accepted,,,"[[""ARGM-ADV"",""失望地"",4,5]]","{""children"":[{""index"":0,""word"":""”“"",""label"":""WP""},{""index"":1,""word"":""哇"",""label"":""ADV""},{""index"":3,""word"":""枪"",""label"":""SBV""},{""index"":4,""word"":""失望"",""label"":""ADV""},{""index"":6,""word"":""大"",""label"":""ADV""},{""index"":8,""word"":""起来"",""label"":""CMP""},{""index"":9,""word"":""，"",""label"":""WP""},{""index"":11,""word"":""倒"",""label"":""COO""},{""index"":16,""word"":""起"",""label"":""COO""},{""index"":20,""word"":""。"",""label"":""WP""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0004980,EV2_0000842,F0041,一根了不起的木棍,986,55,”“哇——”枪失望地大哭起来，而且倒在地上再也起不来了。,倒,倒,倒,倒,11,v,损伤/负向变化,STATE_CHANGE,NEGATIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,2,,,11,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,negative,negative,unknown,倒,而且倒在地上,0.8,0.9,0.35,0.9,0.9,0.8,0.775,high,accepted,,,[],"{""children"":[{""index"":10,""word"":""而且"",""label"":""ADV""},{""index"":12,""word"":""在"",""label"":""CMP""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0004988,EV2_0000843,F0041,一根了不起的木棍,988,57,”小姑娘的心肠是最软的，眼眶里的泪水也贮藏得最多，她们跟着枪哭了起来。,哭,哭,哭,哭,22,v,损伤/负向变化,STATE_CHANGE,NEGATIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,3,,,22,,0,她们,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,negative,negative,SUBJ,哭,跟着枪哭了起来,0.8,0.9,0.7,0.9,0.9,0.8,0.845,high,accepted,,,"[[""A0"",""她们"",19,19]]","{""children"":[{""index"":23,""word"":""了"",""label"":""RAD""},{""index"":24,""word"":""起来"",""label"":""CMP""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0004992,EV2_0000844,F0041,一根了不起的木棍,989,58,这可把男孩子们急坏了。,坏,坏,坏,坏,6,a,损伤/负向变化,STATE_CHANGE,NEGATIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,2,,,6,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,negative,negative,unknown,坏,们急坏了,0.8,0.9,0.35,0.9,0.9,0.8,0.775,high,accepted,,,[],"{""children"":[]}",,03_event_candidates_formal.csv
EC0004994,EV2_0000845,F0041,一根了不起的木棍,990,59,有的挖耳朵，有的抓头皮，不知道怎样来收拾这个局回。,知道,知道,知道,知道,8,v,感知/寻找/识别,PERCEPTION_DISCOVERY,PERCEPTION_OR_SEARCH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,semantic_class_rule,0.65,3,,,8,,0,,怎样来收拾这个局回,,,,,,0,不,1,0,,,,,0,0,0,0,negated,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""ARGM-ADV"",""不"",7,7],[""A1"",""怎样来收拾这个局回"",9,14]]","{""children"":[{""index"":7,""word"":""不"",""label"":""ADV""},{""index"":11,""word"":""收拾"",""label"":""VOB""}]}",,03_event_candidates_formal.csv
EC0005000,EV2_0000846,F0041,一根了不起的木棍,991,60,“它要是能变成一棵树就好了。,好,好,好,好,9,a,正向变化/改善,STATE_CHANGE,POSITIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,2,,,9,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,positive,positive,unknown,好,树就好了,0.8,0.9,0.35,0.9,0.9,0.8,0.775,high,accepted,,,[],"{""children"":[{""index"":8,""word"":""就"",""label"":""ADV""},{""index"":10,""word"":""了"",""label"":""RAD""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0005007,EV2_0000847,F0041,一根了不起的木棍,994,63,”一个小站娘停住了哭。,哭,哭,哭,哭,6,v,损伤/负向变化,STATE_CHANGE,NEGATIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,2,,,6,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,negative,negative,unknown,哭,停住了哭,0.8,0.9,0.35,0.9,0.9,0.8,0.775,high,accepted,,,[],"{""children"":[]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0005012,EV2_0000848,F0041,一根了不起的木棍,996,65,”又一个小姑娘停住了哭。,哭,哭,哭,哭,7,v,损伤/负向变化,STATE_CHANGE,NEGATIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,2,,,7,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,negative,negative,unknown,哭,住了哭,0.8,0.9,0.35,0.9,0.9,0.8,0.775,high,accepted,,,[],"{""children"":[]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0005013,EV2_0000849,F0041,一根了不起的木棍,997,66,枪突然从地上跳起来，用力向泥土里一插，高兴地说：“那我就变成一棵树吧！,跳,跳,跳,跳,4,v,空间移动,MOTION_LOCATION,MOVEMENT,schema_valuable,A_SEMANTIC_CHANGE,MOTION_LOCATION:boundary_reliable,semantic_class_rule,0.65,2,,,4,,0,枪,,,从地上,,从地上,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A0"",""枪"",0,0],[""ARGM-ADV"",""突然"",1,1],[""ARGM-DIR"",""从地上"",2,3]]","{""children"":[{""index"":0,""word"":""枪"",""label"":""SBV""},{""index"":1,""word"":""突然"",""label"":""ADV""},{""index"":2,""word"":""从"",""label"":""ADV""},{""index"":5,""word"":""起来"",""label"":""CMP""},{""index"":6,""word"":""，"",""label"":""WP""},{""index"":12,""word"":""插"",""label"":""COO""},{""index"":13,""word"":""，"",""label"":""WP""},{""index"":16,""word"":""说"",""label"":""COO""},{""index"":27,""word"":""！"",""label"":""WP""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0005016,EV2_0000850,F0041,一根了不起的木棍,997,66,枪突然从地上跳起来，用力向泥土里一插，高兴地说：“那我就变成一棵树吧！,高兴,高兴,高兴,高兴,14,a,正向变化/改善,STATE_CHANGE,POSITIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,2,,,14,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,positive,positive,unknown,高兴,高兴地说,0.8,0.9,0.35,0.9,0.9,0.8,0.775,high,accepted,,,[],"{""children"":[{""index"":15,""word"":""地"",""label"":""RAD""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0005017,EV2_0000851,F0041,一根了不起的木棍,997,66,枪突然从地上跳起来，用力向泥土里一插，高兴地说：“那我就变成一棵树吧！,说,说,说,说,16,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,semantic_class_rule,0.65,3,,,16,,0,,“那我就变成一棵树吧,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""ARGM-ADV"",""高兴地"",14,15],[""A1"",""“那我就变成一棵树吧"",18,26]]","{""children"":[{""index"":14,""word"":""高兴"",""label"":""ADV""},{""index"":17,""word"":""："",""label"":""WP""},{""index"":22,""word"":""变成"",""label"":""VOB""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0005030,EV2_0000852,F0041,一根了不起的木棍,1000,69,幼儿园的小朋友们就在树底下跳舞，踢球。,踢,踢,踢,踢,9,v,攻击/致害,PHYSICAL_ACTION,HARMFUL_ACTION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,9,,0,幼儿园的小朋友们,球,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""幼儿园的小朋友们"",0,3],[""A1"",""球"",10,10]]","{""children"":[{""index"":10,""word"":""球"",""label"":""VOB""}]}",,03_event_candidates_formal.csv
EC0005031,EV2_0000853,F0041,一根了不起的木棍,1001,70,他们跳累了，踢累了，团团地坐在树底下，吃着树上掉下来的果子。,跳,跳,跳,跳,1,v,空间移动,MOTION_LOCATION,MOVEMENT,schema_valuable,A_SEMANTIC_CHANGE,MOTION_LOCATION:boundary_reliable,semantic_class_rule,0.65,2,,,1,,0,他们,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A0"",""他们"",0,0]]","{""children"":[{""index"":0,""word"":""他们"",""label"":""SBV""},{""index"":2,""word"":""累"",""label"":""CMP""},{""index"":3,""word"":""了"",""label"":""RAD""},{""index"":4,""word"":""，"",""label"":""WP""},{""index"":5,""word"":""踢"",""label"":""COO""},{""index"":8,""word"":""，"",""label"":""WP""},{""index"":11,""word"":""坐"",""label"":""COO""},{""index"":15,""word"":""吃"",""label"":""COO""},{""index"":23,""word"":""。"",""label"":""WP""}]}",,03_event_candidates_formal.csv
EC0005032,EV2_0000854,F0041,一根了不起的木棍,1001,70,他们跳累了，踢累了，团团地坐在树底下，吃着树上掉下来的果子。,累,累,累,累,2,a,损伤/负向变化,STATE_CHANGE,NEGATIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,2,,,2,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,negative,negative,unknown,累,他们跳累了,0.8,0.9,0.35,0.9,0.9,0.8,0.775,high,accepted,,,[],"{""children"":[]}",,03_event_candidates_formal.csv
EC0005034,EV2_0000855,F0041,一根了不起的木棍,1001,70,他们跳累了，踢累了，团团地坐在树底下，吃着树上掉下来的果子。,累,累,累,累,6,a,损伤/负向变化,STATE_CHANGE,NEGATIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,2,,,6,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,negative,negative,unknown,累,踢累了,0.8,0.9,0.35,0.9,0.9,0.8,0.775,high,accepted,,,[],"{""children"":[{""index"":7,""word"":""了"",""label"":""RAD""}]}",,03_event_candidates_formal.csv
EC0005036,EV2_0000856,F0041,一根了不起的木棍,1001,70,他们跳累了，踢累了，团团地坐在树底下，吃着树上掉下来的果子。,吃,吃,吃,吃,15,v,进食/消耗,PHYSICAL_ACTION,CONSUMPTION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,15,,0,他们,树上掉下来的果子,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""他们"",0,0],[""A1"",""树上掉下来的果子"",17,22]]","{""children"":[{""index"":16,""word"":""着"",""label"":""RAD""},{""index"":22,""word"":""果子"",""label"":""VOB""}]}",,03_event_candidates_formal.csv
EC0005037,EV2_0000857,F0041,一根了不起的木棍,1001,70,他们跳累了，踢累了，团团地坐在树底下，吃着树上掉下来的果子。,掉,掉,掉,掉下,19,v,空间移动,MOTION_LOCATION,DOWNWARD_MOVEMENT,schema_valuable,A_SEMANTIC_CHANGE,MOTION_LOCATION:boundary_reliable,seed_lexicon,0.9,3,,,19,,0,,果子,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A1"",""果子"",22,22]]","{""children"":[{""index"":18,""word"":""上"",""label"":""ADV""},{""index"":20,""word"":""下来"",""label"":""CMP""},{""index"":21,""word"":""的"",""label"":""RAD""}]}",,03_event_candidates_formal.csv
EC0005045,EV2_0000858,F0041,一根了不起的木棍,1003,72,”由枪变成的树，看到孩子们这样高兴，开地说。,高兴,高兴,高兴,高兴,11,a,正向变化/改善,STATE_CHANGE,POSITIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,3,,,11,,0,孩子们,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,positive,positive,SUBJ,高兴,们这样高兴,0.8,0.9,0.7,0.9,0.9,0.8,0.845,high,accepted,,,"[[""A0"",""孩子们"",8,9],[""ARGM-ADV"",""这样"",10,10]]","{""children"":[{""index"":8,""word"":""孩子"",""label"":""SBV""},{""index"":10,""word"":""这样"",""label"":""ADV""},{""index"":12,""word"":""，"",""label"":""WP""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0005048,EV2_0000859,F0041,一根了不起的木棍,1004,73,不过，它的话马上被风婆婆带走了。,带走,带走,带走,带走,8,v,获取/占有,TRANSFER_POSSESSION,GAIN_OR_HOLD,schema_valuable,A_SEMANTIC_CHANGE,TRANSFER_POSSESSION:boundary_reliable,semantic_class_rule,0.65,5,CG0009_带走,directional_complement,8,,0,风婆婆,话,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""ARGM-DIS"",""不过"",0,0],[""ARGM-ADV"",""马上"",5,5],[""A0"",""风婆婆"",7,7]]","{""children"":[{""index"":0,""word"":""不过"",""label"":""ADV""},{""index"":4,""word"":""话"",""label"":""FOB""},{""index"":5,""word"":""马上"",""label"":""ADV""},{""index"":6,""word"":""被"",""label"":""ADV""},{""index"":9,""word"":""了"",""label"":""RAD""},{""index"":10,""word"":""。"",""label"":""WP""}]}",,03_event_candidates_formal.csv
EC0005053,EV2_0000860,F0042,我的爸爸叫焦尼,1007,2,爸爸坐的电车…秋天开始的时候，我和妈妈搬到了这座小城。,搬,搬,搬,搬,13,v,空间移动,MOTION_LOCATION,MOVEMENT,schema_valuable,A_SEMANTIC_CHANGE,MOTION_LOCATION:boundary_reliable,semantic_class_rule,0.65,4,,,13,,0,我和妈妈,这座小城,爸爸坐的电车…秋天开始的时候,,,这座小城,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""ARGM-TMP"",""爸爸坐的电车…秋天开始的时候"",0,8],[""A0"",""我和妈妈"",10,12],[""A2"",""这座小城"",16,19]]","{""children"":[{""index"":8,""word"":""时候"",""label"":""ADV""},{""index"":10,""word"":""我"",""label"":""SBV""},{""index"":14,""word"":""到"",""label"":""CMP""},{""index"":20,""word"":""。"",""label"":""WP""}]}",,03_event_candidates_formal.csv
